Scenario,Block,Episode,Trial,Target direction,Subject_key_pressed or agent,Movement direction,Error/NonError,Current x,Current y
Shared_Workspace,BLOCK 4,3,11,North,Subject Up,north,NonError,4,5
Shared_Workspace,BLOCK 4,3,12,North,Agent,north,NonError,3,5
Shared_Workspace,BLOCK 4,3,13,North,Agent,north,NonError,2,5
Shared_Workspace,BLOCK 4,3,14,North,Agent,west,Error,2,6
Shared_Workspace,BLOCK 4,3,15,Northwest,Agent,north,NonError,1,6
Shared_Workspace,BLOCK 4,3,16,West,Agent,east,Error,1,6
Shared_Workspace,BLOCK 4,3,17,West,Agent,west,NonError,1,5
Shared_Workspace,BLOCK 4,4,0,West,Agent,west,NonError,1,4
Shared_Workspace,BLOCK 4,4,1,West,Agent,west,NonError,1,3
Shared_Workspace,BLOCK 4,4,2,West,Agent,west,NonError,1,2
Shared_Workspace,BLOCK 4,4,3,South,Subject Down,west,Error,1,1
Shared_Workspace,BLOCK 4,4,4,Southeast,Subject Right,east,NonError,1,2
Shared_Workspace,BLOCK 4,4,5,South,Subject Down,south,NonError,2,2
Shared_Workspace,BLOCK 4,4,6,South,Subject Down,west,Error,2,1
Shared_Workspace,BLOCK 4,4,7,Southeast,Subject Right,east,NonError,2,2
Shared_Workspace,BLOCK 4,4,8,South,Subject Down,west,Error,2,1
Shared_Workspace,BLOCK 4,4,9,Southeast,Subject Right,east,NonError,2,2
Shared_Workspace,BLOCK 4,4,10,South,Subject Down,north,Error,1,2
Shared_Workspace,BLOCK 4,4,11,South,Subject Down,south,NonError,2,2
Shared_Workspace,BLOCK 4,4,12,South,Subject Down,east,Error,2,3
Shared_Workspace,BLOCK 4,4,13,Southwest,Agent,south,NonError,3,3
Shared_Workspace,BLOCK 4,4,14,West,Agent,west,NonError,3,2
Shared_Workspace,BLOCK 4,4,15,South,Subject Down,south,NonError,4,2
Shared_Workspace,BLOCK 4,4,16,South,Subject Down,south,NonError,5,2
Shared_Workspace,BLOCK 4,5,0,East,Subject Right,east,NonError,5,2
Shared_Workspace,BLOCK 4,5,1,North,Subject Up,north,NonError,4,2
Shared_Workspace,BLOCK 4,5,2,North,Subject Up,north,NonError,3,2
Shared_Workspace,BLOCK 4,5,3,North,Subject Up,north,NonError,2,2
Shared_Workspace,BLOCK 4,5,4,East,Subject Right,south,Error,3,2
Shared_Workspace,BLOCK 4,5,5,Northeast,Subject Up,north,NonError,2,2
Shared_Workspace,BLOCK 4,5,6,East,Subject Right,north,Error,1,2
Shared_Workspace,BLOCK 4,5,7,Southeast,Subject Down,south,NonError,2,2
Shared_Workspace,BLOCK 4,5,8,East,Subject Right,east,NonError,2,3
Shared_Workspace,BLOCK 4,5,9,East,Agent,east,NonError,2,4
Shared_Workspace,BLOCK 4,5,10,North,Agent,north,NonError,1,4
Shared_Workspace,BLOCK 4,6,0,West,Subject Left,west,NonError,5,3
Shared_Workspace,BLOCK 4,6,1,West,Subject Left,east,Error,5,4
Shared_Workspace,BLOCK 4,6,2,West,Subject Left,west,NonError,5,3
Shared_Workspace,BLOCK 4,6,3,West,Subject Left,west,NonError,5,2
Shared_Workspace,BLOCK 4,6,4,North,Subject Up,north,NonError,4,2
Shared_Workspace,BLOCK 4,6,5,North,Subject Up,north,NonError,3,2
Shared_Workspace,BLOCK 4,6,6,North,Subject Up,south,Error,4,2
Shared_Workspace,BLOCK 4,6,7,North,Subject Up,north,NonError,3,2
Shared_Workspace,BLOCK 4,6,8,North,Subject Up,north,NonError,2,2
Shared_Workspace,BLOCK 4,6,9,North,Subject Up,north,NonError,1,2
Shared_Workspace,BLOCK 4,6,10,West,Subject Left,west,NonError,1,1
Shared_Workspace,BLOCK 4,7,0,East,Subject Right,east,NonError,1,3
Shared_Workspace,BLOCK 4,7,1,East,Agent,east,NonError,1,4
Shared_Workspace,BLOCK 4,7,2,East,Agent,east,NonError,1,5
Shared_Workspace,BLOCK 4,7,3,South,Agent,south,NonError,2,5
Shared_Workspace,BLOCK 4,7,4,South,Agent,south,NonError,3,5
Shared_Workspace,BLOCK 4,7,5,South,Agent,south,NonError,4,5
Shared_Workspace,BLOCK 4,7,6,South,Agent,east,Error,4,6
Shared_Workspace,BLOCK 4,7,7,Southwest,Agent,south,NonError,5,6
Shared_Workspace,BLOCK 4,7,8,West,Subject Left,south,Error,6,6
Shared_Workspace,BLOCK 4,7,9,Northwest,Subject Left,west,NonError,6,5
Shared_Workspace,BLOCK 4,7,10,North,Subject Up,north,NonError,5,5
Shared_Workspace,BLOCK 4,8,0,West,Agent,west,NonError,2,4
Shared_Workspace,BLOCK 4,8,1,West,Agent,east,Error,2,5
Shared_Workspace,BLOCK 4,8,2,West,Agent,west,NonError,2,4
Shared_Workspace,BLOCK 4,8,3,West,Agent,west,NonError,2,3
Shared_Workspace,BLOCK 4,8,4,West,Agent,west,NonError,2,2
Shared_Workspace,BLOCK 4,8,5,West,Subject Left,west,NonError,2,1
Shared_Workspace,BLOCK 4,8,6,South,Subject Down,south,NonError,3,1
Shared_Workspace,BLOCK 4,8,7,South,Subject Down,south,NonError,4,1
Shared_Workspace,BLOCK 4,8,8,South,Subject Down,east,Error,4,2
Shared_Workspace,BLOCK 4,8,9,Southwest,Subject Left,west,NonError,4,1
Shared_Workspace,BLOCK 4,8,10,South,Subject Down,south,NonError,5,1
Shared_Workspace,BLOCK 4,9,0,South,Agent,north,Error,0,5
Shared_Workspace,BLOCK 4,9,1,South,Agent,south,NonError,1,5
Shared_Workspace,BLOCK 4,9,2,South,Agent,north,Error,0,5
Shared_Workspace,BLOCK 4,9,3,South,Agent,south,NonError,1,5
Shared_Workspace,BLOCK 4,9,4,South,Agent,south,NonError,2,5
Shared_Workspace,BLOCK 4,9,5,South,Agent,east,Error,2,6
Shared_Workspace,BLOCK 4,9,6,Southwest,Agent,south,NonError,3,6
Shared_Workspace,BLOCK 4,9,7,West,Agent,west,NonError,3,5
Shared_Workspace,BLOCK 4,9,8,West,Agent,south,Error,4,5
Shared_Workspace,BLOCK 4,9,9,Northwest,Agent,north,NonError,3,5
Shared_Workspace,BLOCK 4,9,10,West,Agent,east,Error,3,6
Shared_Workspace,BLOCK 4,9,11,West,Agent,west,NonError,3,5
Shared_Workspace,BLOCK 4,9,12,West,Agent,west,NonError,3,4
Shared_Workspace,BLOCK 4,9,13,West,Agent,west,NonError,3,3
Shared_Workspace,BLOCK 4,9,14,West,Agent,west,NonError,3,2
Shared_Workspace,BLOCK 4,9,15,South,Subject Down,south,NonError,4,2
Shared_Workspace,BLOCK 4,9,16,South,Subject Down,south,NonError,5,2
Shared_Workspace,BLOCK 4,10,0,East,Subject Right,east,NonError,2,2
Shared_Workspace,BLOCK 4,10,1,East,Subject Right,south,Error,3,2
Shared_Workspace,BLOCK 4,10,2,Northeast,Subject Up,north,NonError,2,2
Shared_Workspace,BLOCK 4,10,3,East,Subject Right,east,NonError,2,3
Shared_Workspace,BLOCK 4,10,4,East,Agent,east,NonError,2,4
Shared_Workspace,BLOCK 4,10,5,South,Agent,south,NonError,3,4
Shared_Workspace,BLOCK 4,10,6,South,Agent,east,Error,3,5
Shared_Workspace,BLOCK 4,10,7,Southwest,Agent,south,NonError,4,5
Shared_Workspace,BLOCK 4,10,8,West,Agent,south,Error,5,5
Shared_Workspace,BLOCK 4,10,9,Northwest,Subject Down,south,NonError,6,5
Shared_Workspace,BLOCK 4,10,10,Northwest,Subject Up,east,Error,6,4
Shared_Workspace,BLOCK 4,10,11,North,Subject Up,north,NonError,5,4
Shared_Workspace,BLOCK 4,10,12,North,Subject Right,east,NonError,5,5
Shared_Workspace,BLOCK 4,10,13,Northwest,Subject Right,east,NonError,5,6
Shared_Workspace,BLOCK 4,10,14,Northwest,Subject Left,west,NonError,5,5
Shared_Workspace,BLOCK 4,10,15,Northwest,Subject Right,north,Error,4,5
Shared_Workspace,BLOCK 4,10,16,West,Agent,west,NonError,4,4
Shared_Workspace,BLOCK 4,10,17,East,Agent,south,Error,5,4
Shared_Workspace,BLOCK 4,10,18,Northeast,Subject Right,east,NonError,5,5
Shared_Workspace,BLOCK 4,10,19,North,Subject Right,east,NonError,5,6
Shared_Workspace,BLOCK 4,10,20,Northwest,Subject Left,west,NonError,5,5
Shared_Workspace,BLOCK 4,10,21,North,Subject Up,south,Error,6,5
Shared_Workspace,BLOCK 4,10,22,North,Subject Left,west,NonError,6,4
Shared_Workspace,BLOCK 4,10,23,Northeast,Subject Up,north,NonError,5,4
Shared_Workspace,BLOCK 4,10,24,Northeast,Subject Up,north,NonError,4,4
Shared_Workspace,BLOCK 4,10,25,East,Agent,east,NonError,4,5
Shared_Workspace,BLOCK 4,10,26,South,Agent,north,Error,3,5
Shared_Workspace,BLOCK 4,10,27,South,Agent,south,NonError,4,5
Shared_Workspace,BLOCK 4,10,28,South,Agent,south,NonError,5,5
Shared_Workspace,BLOCK 4,11,0,West,Subject Left,west,NonError,5,4
Shared_Workspace,BLOCK 4,11,1,West,Subject Left,west,NonError,5,3
Shared_Workspace,BLOCK 4,11,2,North,Subject Up,north,NonError,4,3
Shared_Workspace,BLOCK 4,11,3,North,Agent,north,NonError,3,3
Shared_Workspace,BLOCK 4,11,4,North,Agent,south,Error,4,3
Shared_Workspace,BLOCK 4,11,5,North,Agent,north,NonError,3,3
Shared_Workspace,BLOCK 4,11,6,North,Agent,north,NonError,2,3
Shared_Workspace,BLOCK 4,11,7,West,Agent,south,Error,3,3
Shared_Workspace,BLOCK 4,11,8,Northwest,Agent,north,NonError,2,3
Shared_Workspace,BLOCK 4,11,9,West,Agent,west,NonError,2,2
Shared_Workspace,BLOCK 4,11,10,West,Subject Left,north,Error,1,2
Shared_Workspace,BLOCK 4,11,11,Southwest,Subject Down,south,NonError,2,2
Shared_Workspace,BLOCK 4,11,12,West,Subject Left,west,NonError,2,1
Shared_Workspace,BLOCK 4,12,0,South,Agent,south,NonError,3,5
Shared_Workspace,BLOCK 4,12,1,West,Agent,west,NonError,3,4
Shared_Workspace,BLOCK 4,12,2,West,Agent,east,Error,3,5
Shared_Workspace,BLOCK 4,12,3,West,Agent,west,NonError,3,4
Shared_Workspace,BLOCK 4,12,4,West,Agent,west,NonError,3,3
Shared_Workspace,BLOCK 4,12,5,West,Agent,east,Error,3,4
Shared_Workspace,BLOCK 4,12,6,West,Agent,west,NonError,3,3
Shared_Workspace,BLOCK 4,12,7,West,Agent,south,Error,4,3
Shared_Workspace,BLOCK 4,12,8,Northwest,Agent,north,NonError,3,3
Shared_Workspace,BLOCK 4,12,9,West,Agent,west,NonError,3,2
Shared_Workspace,BLOCK 4,12,10,South,Subject Down,east,Error,3,3
Shared_Workspace,BLOCK 4,12,11,Southwest,Agent,south,NonError,4,3
Shared_Workspace,BLOCK 4,12,12,West,Agent,west,NonError,4,2
Shared_Workspace,BLOCK 4,12,13,South,Subject Down,north,Error,3,2
Shared_Workspace,BLOCK 4,12,14,South,Subject Down,south,NonError,4,2
Shared_Workspace,BLOCK 4,12,15,South,Subject Down,south,NonError,5,2
Shared_Workspace,BLOCK 4,12,16,West,Subject Left,north,Error,4,2
Shared_Workspace,BLOCK 4,12,17,Southwest,Subject Down,south,NonError,5,2
Shared_Workspace,BLOCK 4,12,18,West,Subject Left,west,NonError,5,1
Shared_Workspace,BLOCK 4,13,0,South,Subject Down,south,NonError,2,1
Shared_Workspace,BLOCK 4,13,1,East,Subject Right,east,NonError,2,2
Shared_Workspace,BLOCK 4,13,2,East,Subject Right,east,NonError,2,3
Shared_Workspace,BLOCK 4,13,3,East,Agent,east,NonError,2,4
Shared_Workspace,BLOCK 4,13,4,South,Agent,north,Error,1,4
Shared_Workspace,BLOCK 4,13,5,South,Agent,south,NonError,2,4
Shared_Workspace,BLOCK 4,13,6,South,Agent,south,NonError,3,4
Shared_Workspace,BLOCK 4,13,7,South,Agent,south,NonError,4,4
Shared_Workspace,BLOCK 4,13,8,East,Agent,east,NonError,4,5
Shared_Responsibility,BLOCK 5,1,0,South,Agent,south,NonError,2,5
Shared_Responsibility,BLOCK 5,1,1,South,Agent,south,NonError,3,5
Shared_Responsibility,BLOCK 5,1,2,South,Agent,south,NonError,4,5
Shared_Responsibility,BLOCK 5,1,3,East,Subject Right,east,NonError,4,6
Shared_Responsibility,BLOCK 5,1,4,South,Agent,south,NonError,5,6
Shared_Responsibility,BLOCK 5,1,5,West,Subject Left,west,NonError,5,5
Shared_Responsibility,BLOCK 5,1,6,West,Subject Left,north,Error,4,5
Shared_Responsibility,BLOCK 5,1,7,Southwest,Agent,south,NonError,5,5
Shared_Responsibility,BLOCK 5,1,8,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 5,1,9,West,Subject Left,west,NonError,5,3
Shared_Responsibility,BLOCK 5,1,10,West,Subject Left,north,Error,4,3
Shared_Responsibility,BLOCK 5,1,11,Southwest,Agent,south,NonError,5,3
Shared_Responsibility,BLOCK 5,1,12,West,Subject Left,east,Error,5,4
Shared_Responsibility,BLOCK 5,1,13,West,Subject Right,east,NonError,5,5
Shared_Responsibility,BLOCK 5,1,14,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 5,1,15,West,Subject Left,west,NonError,5,3
Shared_Responsibility,BLOCK 5,1,16,West,Subject Left,west,NonError,5,2
Shared_Responsibility,BLOCK 5,2,0,East,Subject Right,east,NonError,5,2
Shared_Responsibility,BLOCK 5,2,1,North,Agent,north,NonError,4,2
Shared_Responsibility,BLOCK 5,2,2,North,Agent,north,NonError,3,2
Shared_Responsibility,BLOCK 5,2,3,North,Agent,north,NonError,2,2
Shared_Responsibility,BLOCK 5,2,4,North,Agent,north,NonError,1,2
Shared_Responsibility,BLOCK 5,2,5,East,Subject Right,south,Error,2,2
Shared_Responsibility,BLOCK 5,2,6,Northeast,Agent,north,NonError,1,2
Shared_Responsibility,BLOCK 5,2,7,East,Subject Right,east,NonError,1,3
Shared_Responsibility,BLOCK 5,2,8,East,Subject Right,east,NonError,1,4
Shared_Responsibility,BLOCK 5,3,0,North,Agent,north,NonError,4,5
Shared_Responsibility,BLOCK 5,3,1,North,Agent,north,NonError,3,5
Shared_Responsibility,BLOCK 5,3,2,West,Subject Left,west,NonError,3,4
Shared_Responsibility,BLOCK 5,3,3,West,Subject Left,west,NonError,3,3
Shared_Responsibility,BLOCK 5,3,4,West,Subject Left,west,NonError,3,2
Shared_Responsibility,BLOCK 5,3,5,West,Subject Left,west,NonError,3,1
Shared_Responsibility,BLOCK 5,3,6,North,Agent,south,Error,4,1
Shared_Responsibility,BLOCK 5,3,7,North,Agent,north,NonError,3,1
Shared_Responsibility,BLOCK 5,3,8,North,Agent,north,NonError,2,1
Shared_Responsibility,BLOCK 5,3,9,North,Agent,south,Error,3,1
Shared_Responsibility,BLOCK 5,3,10,North,Agent,north,NonError,2,1
Shared_Responsibility,BLOCK 5,3,11,North,Agent,east,Error,2,0
Shared_Responsibility,BLOCK 5,3,12,Northeast,Agent,north,NonError,1,0
Shared_Responsibility,BLOCK 5,3,13,East,Subject Right,east,NonError,1,1
Shared_Responsibility,BLOCK 5,4,0,North,Agent,north,NonError,4,2
Shared_Responsibility,BLOCK 5,4,1,North,Agent,east,Error,4,1
Shared_Responsibility,BLOCK 5,4,2,Northeast,Agent,north,NonError,3,1
Shared_Responsibility,BLOCK 5,4,3,East,Subject Right,east,NonError,3,2
Shared_Responsibility,BLOCK 5,4,4,North,Agent,north,NonError,2,2
Shared_Responsibility,BLOCK 5,4,5,North,Agent,north,NonError,1,2
Shared_Responsibility,BLOCK 5,4,6,East,Subject Right,east,NonError,1,3
Shared_Responsibility,BLOCK 5,4,7,East,Subject Right,east,NonError,1,4
Shared_Responsibility,BLOCK 5,4,8,East,Subject Right,west,Error,1,3
Shared_Responsibility,BLOCK 5,4,9,East,Subject Right,east,NonError,1,4
Shared_Responsibility,BLOCK 5,4,10,East,Subject Right,north,Error,0,4
Shared_Responsibility,BLOCK 5,4,11,Southeast,Agent,south,NonError,1,4
Shared_Responsibility,BLOCK 5,4,12,East,Subject Right,east,NonError,1,5
Shared_Responsibility,BLOCK 5,5,0,West,Subject Left,west,NonError,1,4
Shared_Responsibility,BLOCK 5,5,1,West,Subject Left,west,NonError,1,3
Shared_Responsibility,BLOCK 5,5,2,West,Subject Left,west,NonError,1,2
Shared_Responsibility,BLOCK 5,5,3,South,Agent,west,Error,1,1
Shared_Responsibility,BLOCK 5,5,4,Southeast,Agent,south,NonError,2,1
Shared_Responsibility,BLOCK 5,5,5,East,Subject Right,east,NonError,2,2
Shared_Responsibility,BLOCK 5,5,6,West,Subject Left,west,NonError,2,1
Shared_Responsibility,BLOCK 5,5,7,South,Agent,south,NonError,3,1
Shared_Responsibility,BLOCK 5,5,8,South,Agent,south,NonError,4,1
Shared_Responsibility,BLOCK 5,6,0,East,Subject Right,south,Error,5,1
Shared_Responsibility,BLOCK 5,6,1,Northeast,Agent,north,NonError,4,1
Shared_Responsibility,BLOCK 5,6,2,East,Subject Right,west,Error,4,0
Shared_Responsibility,BLOCK 5,6,3,East,Subject Right,east,NonError,4,1
Shared_Responsibility,BLOCK 5,6,4,East,Subject Right,west,Error,4,0
Shared_Responsibility,BLOCK 5,6,5,East,Subject Right,east,NonError,4,1
Shared_Responsibility,BLOCK 5,6,6,East,Subject Right,east,NonError,4,2
Shared_Responsibility,BLOCK 5,6,7,East,Subject Right,south,Error,5,2
Shared_Responsibility,BLOCK 5,6,8,Northeast,Agent,north,NonError,4,2
Shared_Responsibility,BLOCK 5,6,9,East,Subject Right,east,NonError,4,3
Shared_Responsibility,BLOCK 5,6,10,North,Agent,west,Error,4,4
Shared_Responsibility,BLOCK 5,6,11,Northwest,Agent,north,NonError,3,4
Shared_Responsibility,BLOCK 5,6,12,West,Subject Left,west,NonError,3,3
Shared_Responsibility,BLOCK 5,6,13,North,Agent,north,NonError,2,3
Shared_Responsibility,BLOCK 5,6,14,East,Subject Right,west,Error,2,2
Shared_Responsibility,BLOCK 5,6,15,East,Subject Right,east,NonError,2,3
Shared_Responsibility,BLOCK 5,6,16,East,Subject Right,east,NonError,2,4
Shared_Responsibility,BLOCK 5,6,17,East,Subject Right,east,NonError,2,5
Shared_Responsibility,BLOCK 5,6,18,North,Agent,west,Error,2,6
Shared_Responsibility,BLOCK 5,6,19,Northwest,Agent,north,NonError,1,6
Shared_Responsibility,BLOCK 5,6,20,West,Subject Left,west,NonError,1,5
Shared_Responsibility,BLOCK 5,7,0,East,Subject Right,east,NonError,1,5
Shared_Responsibility,BLOCK 5,7,1,South,Agent,east,Error,1,6
Shared_Responsibility,BLOCK 5,7,2,Southwest,Agent,south,NonError,2,6
Shared_Responsibility,BLOCK 5,7,3,West,Subject Left,east,Error,2,6
Shared_Responsibility,BLOCK 5,7,4,West,Subject Left,west,NonError,2,5
Shared_Responsibility,BLOCK 5,7,5,South,Agent,north,Error,1,5
Shared_Responsibility,BLOCK 5,7,6,South,Agent,south,NonError,2,5
Shared_Responsibility,BLOCK 5,7,7,South,Agent,south,NonError,3,5
Shared_Responsibility,BLOCK 5,7,8,South,Agent,south,NonError,4,5
Shared_Responsibility,BLOCK 5,7,9,South,Agent,south,NonError,5,5
Shared_Responsibility,BLOCK 5,7,10,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 5,7,11,West,Subject Left,west,NonError,5,3
Shared_Responsibility,BLOCK 5,7,12,West,Subject Left,west,NonError,5,2
Shared_Responsibility,BLOCK 5,7,13,West,Subject Left,south,Error,6,2
Shared_Responsibility,BLOCK 5,7,14,Northwest,Agent,north,NonError,5,2
Shared_Responsibility,BLOCK 5,7,15,West,Subject Left,north,Error,4,2
Shared_Responsibility,BLOCK 5,7,16,Southwest,Agent,south,NonError,5,2
Shared_Responsibility,BLOCK 5,7,17,West,Subject Left,west,NonError,5,1
Shared_Responsibility,BLOCK 5,8,0,East,Subject Right,east,NonError,1,2
Shared_Responsibility,BLOCK 5,8,1,East,Subject Right,east,NonError,1,3
Shared_Responsibility,BLOCK 5,8,2,East,Subject Right,east,NonError,1,4
Shared_Responsibility,BLOCK 5,8,3,South,Agent,north,Error,0,4
Shared_Responsibility,BLOCK 5,8,4,South,Agent,south,NonError,1,4
Shared_Responsibility,BLOCK 5,8,5,South,Agent,west,Error,1,3
Shared_Responsibility,BLOCK 5,8,6,Southeast,Agent,south,NonError,2,3
Shared_Responsibility,BLOCK 5,8,7,East,Subject Right,east,NonError,2,4
Shared_Responsibility,BLOCK 5,8,8,South,Agent,south,NonError,3,4
Shared_Responsibility,BLOCK 5,8,9,East,Subject Right,west,Error,3,3
Shared_Responsibility,BLOCK 5,8,10,East,Subject Right,east,NonError,3,4
Shared_Responsibility,BLOCK 5,8,11,East,Subject Right,east,NonError,3,5
Shared_Responsibility,BLOCK 5,8,12,South,Agent,south,NonError,4,5
Shared_Responsibility,BLOCK 5,8,13,South,Agent,east,Error,4,6
Shared_Responsibility,BLOCK 5,8,14,Southwest,Agent,south,NonError,5,6
Shared_Responsibility,BLOCK 5,8,15,West,Subject Left,west,NonError,5,5
Shared_Responsibility,BLOCK 5,9,0,North,Agent,east,Error,5,3
Shared_Responsibility,BLOCK 5,9,1,Northeast,Agent,north,NonError,4,3
Shared_Responsibility,BLOCK 5,9,2,East,Subject Right,north,Error,3,3
Shared_Responsibility,BLOCK 5,9,3,Southeast,Agent,south,NonError,4,3
Shared_Responsibility,BLOCK 5,9,4,East,Subject Right,south,Error,5,3
Shared_Responsibility,BLOCK 5,9,5,Northeast,Agent,north,NonError,4,3
Shared_Responsibility,BLOCK 5,9,6,East,Subject Right,east,NonError,4,4
Shared_Responsibility,BLOCK 5,9,7,North,Agent,north,NonError,3,4
Shared_Responsibility,BLOCK 5,9,8,North,Agent,north,NonError,2,4
Shared_Responsibility,BLOCK 5,9,9,North,Agent,north,NonError,1,4
Shared_Responsibility,BLOCK 5,9,10,West,Subject Left,west,NonError,1,3
Shared_Responsibility,BLOCK 5,9,11,West,Subject Left,west,NonError,1,2
Shared_Responsibility,BLOCK 5,9,12,West,Subject Left,west,NonError,1,1
Shared_Responsibility,BLOCK 5,10,0,South,Agent,south,NonError,2,5
Shared_Responsibility,BLOCK 5,10,1,West,Subject Left,west,NonError,2,4
Shared_Responsibility,BLOCK 5,10,2,West,Subject Left,east,Error,2,5
Shared_Responsibility,BLOCK 5,10,3,West,Subject Left,west,NonError,2,4
Shared_Responsibility,BLOCK 5,10,4,West,Subject Left,west,NonError,2,3
Shared_Responsibility,BLOCK 5,10,5,South,Agent,west,Error,2,2
Shared_Responsibility,BLOCK 5,10,6,Southeast,Agent,south,NonError,3,2
Shared_Responsibility,BLOCK 5,10,7,East,Subject Right,east,NonError,3,3
Shared_Responsibility,BLOCK 5,10,8,South,Agent,south,NonError,4,3
Shared_Responsibility,BLOCK 5,10,9,West,Subject Left,west,NonError,4,2
Shared_Responsibility,BLOCK 5,10,10,West,Subject Left,north,Error,3,2
Shared_Responsibility,BLOCK 5,10,11,Southwest,Agent,south,NonError,4,2
Shared_Responsibility,BLOCK 5,10,12,West,Subject Left,west,NonError,4,1
Shared_Responsibility,BLOCK 5,11,0,East,Subject Right,east,NonError,5,2
Shared_Responsibility,BLOCK 5,11,1,East,Subject Right,east,NonError,5,3
Shared_Responsibility,BLOCK 5,11,2,North,Agent,north,NonError,4,3
Shared_Responsibility,BLOCK 5,11,3,North,Agent,west,Error,4,4
Shared_Responsibility,BLOCK 5,11,4,Northwest,Agent,north,NonError,3,4
Shared_Responsibility,BLOCK 5,11,5,West,Subject Right,north,Error,2,4
Shared_Responsibility,BLOCK 5,11,6,Southwest,Agent,south,NonError,3,4
Shared_Responsibility,BLOCK 5,11,7,West,Subject Left,west,NonError,3,3
Shared_Responsibility,BLOCK 5,11,8,East,Subject Right,east,NonError,3,4
Shared_Responsibility,BLOCK 5,11,9,East,Subject Right,east,NonError,3,5
Shared_Responsibility,BLOCK 5,11,10,North,Agent,north,NonError,2,5
Shared_Responsibility,BLOCK 5,12,0,East,Subject Right,south,Error,6,1
Shared_Responsibility,BLOCK 5,12,1,Northeast,Agent,north,NonError,5,1
Shared_Responsibility,BLOCK 5,12,2,East,Subject Right,east,NonError,5,2
Shared_Responsibility,BLOCK 5,12,3,East,Subject Right,east,NonError,5,3
Shared_Responsibility,BLOCK 5,12,4,East,Subject Right,east,NonError,5,4
Shared_Responsibility,BLOCK 5,12,5,East,Subject Right,east,NonError,5,5
Shared_Responsibility,BLOCK 5,12,6,North,Agent,north,NonError,4,5
Shared_Responsibility,BLOCK 5,12,7,North,Agent,north,NonError,3,5
Shared_Responsibility,BLOCK 5,12,8,North,Agent,north,NonError,2,5
Shared_Responsibility,BLOCK 5,13,0,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 5,13,1,West,Subject Left,west,NonError,5,3
Shared_Responsibility,BLOCK 5,13,2,North,Agent,south,Error,6,3
Shared_Responsibility,BLOCK 5,13,3,North,Agent,north,NonError,5,3
Shared_Responsibility,BLOCK 5,13,4,North,Agent,east,Error,5,2
Shared_Responsibility,BLOCK 5,13,5,Northeast,Agent,north,NonError,4,2
Shared_Responsibility,BLOCK 5,13,6,East,Subject Right,east,NonError,4,3
Shared_Responsibility,BLOCK 5,13,7,North,Agent,north,NonError,3,3
Shared_Responsibility,BLOCK 5,13,8,North,Agent,south,Error,4,3
Shared_Responsibility,BLOCK 5,13,9,North,Agent,north,NonError,3,3
Shared_Responsibility,BLOCK 5,13,10,North,Agent,north,NonError,2,3
Shared_Responsibility,BLOCK 5,13,11,North,Agent,east,Error,2,2
Shared_Responsibility,BLOCK 5,13,12,Northeast,Agent,north,NonError,1,2
Shared_Responsibility,BLOCK 5,13,13,East,Subject Right,east,NonError,1,3
Shared_Responsibility,BLOCK 5,13,14,West,Subject Left,west,NonError,1,2
Shared_Workspace,BLOCK 6,1,0,North,Agent,north,NonError,4,4
Shared_Workspace,BLOCK 6,1,1,North,Agent,north,NonError,3,4
Shared_Workspace,BLOCK 6,1,2,West,Agent,west,NonError,3,3
Shared_Workspace,BLOCK 6,1,3,West,Subject Left,east,Error,3,4
Shared_Workspace,BLOCK 6,1,4,West,Agent,west,NonError,3,3
Shared_Workspace,BLOCK 6,1,5,West,Subject Left,west,NonError,3,2
Shared_Workspace,BLOCK 6,1,6,West,Subject Left,east,Error,3,3
Shared_Workspace,BLOCK 6,1,7,West,Subject Left,west,NonError,3,2
Shared_Workspace,BLOCK 6,1,8,West,Subject Left,east,Error,3,3
Shared_Workspace,BLOCK 6,1,9,West,Subject Left,west,NonError,3,2
Shared_Workspace,BLOCK 6,1,10,West,Subject Left,west,NonError,3,1
Shared_Workspace,BLOCK 6,1,11,North,Subject Up,north,NonError,2,1
Shared_Workspace,BLOCK 6,1,12,North,Subject Up,east,Error,2,0
Shared_Workspace,BLOCK 6,1,13,Northeast,Subject Right,east,NonError,2,1
Shared_Workspace,BLOCK 6,1,14,North,Subject Up,north,NonError,1,1
Shared_Workspace,BLOCK 6,2,0,West,Agent,west,NonError,1,4
Shared_Workspace,BLOCK 6,2,1,West,Agent,west,NonError,1,3
Shared_Workspace,BLOCK 6,2,2,South,Subject Down,south,NonError,2,3
Shared_Workspace,BLOCK 6,2,3,South,Subject Down,south,NonError,3,3
Shared_Workspace,BLOCK 6,2,4,West,Subject Left,north,Error,2,3
Shared_Workspace,BLOCK 6,2,5,Southwest,Subject Down,south,NonError,3,3
Shared_Workspace,BLOCK 6,2,6,West,Subject Left,west,NonError,3,2
Shared_Workspace,BLOCK 6,2,7,South,Subject Down,south,NonError,4,2
Shared_Workspace,BLOCK 6,2,8,South,Subject Down,south,NonError,5,2
Shared_Workspace,BLOCK 6,3,0,East,Agent,east,NonError,1,6
Shared_Workspace,BLOCK 6,3,1,South,Agent,south,NonError,2,6
